image_path,label,class_name,split
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5291.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5292.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5293.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5294.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5295.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5296.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5297.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5298.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5299.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5300.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5301.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5302.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5303.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5304.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5305.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5306.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5307.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5308.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5309.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5310.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5311.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5312.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5313.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5314.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5315.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5316.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5317.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5318.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5319.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5320.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5321.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5322.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5323.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5324.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5325.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5326.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5327.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5328.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5329.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5330.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5331.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5332.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5333.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5334.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5335.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5336.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5337.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5338.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5339.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5340.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5341.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5342.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5343.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5344.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5345.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5346.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5347.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5348.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5349.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5350.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5351.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5352.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5353.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5354.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5355.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5356.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5357.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5358.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5359.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5360.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5361.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5362.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5363.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5364.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5365.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5366.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5367.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5368.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5369.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5370.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5371.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5372.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5373.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5374.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5375.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5376.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5377.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5378.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5379.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5380.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5381.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5382.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5383.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5384.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5385.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5386.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5387.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5388.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5389.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5390.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5391.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5392.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5393.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5394.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5395.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5396.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5397.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5398.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5399.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5400.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5401.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5402.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5403.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5404.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5405.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5406.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5407.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5408.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5409.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5410.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5411.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5412.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5413.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5414.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5415.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5416.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5417.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5418.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5419.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5420.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5421.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5422.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5423.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5424.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5425.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5426.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5427.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5428.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5429.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5430.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5431.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5432.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5433.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5434.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\real\5435.jpg,0,real,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\129.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\130.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\131.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\132.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\133.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\134.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\135.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\136.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\137.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\138.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\139.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\140.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\141.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\142.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\143.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\144.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\145.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\146.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\147.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\148.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\149.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\150.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\151.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\152.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\153.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\154.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\155.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\156.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\157(1).jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\157.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\158(1).jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\158.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\159(1).jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\159.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\160.jpg,1,fake,train
C:\Users\shash\.cache\kagglehub\datasets\saurabhbagchi\deepfake-image-detection\versions\2\train-20250112T065955Z-001\train\fake\161.jpg,1,fake,train
